model,game,social_distance,money,rep,raw_response,share,share_pct,latency_s
x-ai/grok-4.1-fast,dictator,16,496,2,I share 248 dollars,248.0,0.5,4.712774038314819
x-ai/grok-4.1-fast,dictator,16,496,3,I share 248 dollars,248.0,0.5,8.246405601501465
x-ai/grok-4.1-fast,dictator,16,328,1,I share 164 dollars,164.0,0.5,23.72667098045349
x-ai/grok-4.1-fast,dictator,16,328,2,I share 160 dollars,160.0,0.4878048780487805,8.972044229507446
x-ai/grok-4.1-fast,dictator,16,328,3,I share 164 dollars,164.0,0.5,13.494054317474363
x-ai/grok-4.1-fast,dictator,16,751,1,I share 300 dollars,300.0,0.3994673768308921,11.755255937576294
x-ai/grok-4.1-fast,dictator,16,751,2,I share 376 dollars,376.0,0.5006657789613849,6.863558769226074
x-ai/grok-4.1-fast,dictator,16,751,3,I share 300 dollars,300.0,0.3994673768308921,13.744450569152832
x-ai/grok-4.1-fast,dictator,16,1135,1,I share 400 dollars,400.0,0.3524229074889868,9.947436094284058
x-ai/grok-4.1-fast,dictator,16,1135,2,I share 400 dollars,400.0,0.3524229074889868,9.1122784614563
x-ai/grok-4.1-fast,dictator,16,1135,3,I share 567 dollars,567.0,0.4995594713656388,13.145021200180054
x-ai/grok-4.1-fast,dictator,16,2596,1,I share 1298 dollars,1298.0,0.5,10.879860401153564
x-ai/grok-4.1-fast,dictator,16,2596,2,I share 1000 dollars,1000.0,0.3852080123266564,9.608062744140623
x-ai/grok-4.1-fast,dictator,16,2596,3,I share 1000 dollars,1000.0,0.3852080123266564,10.917813062667848
x-ai/grok-4.1-fast,dictator,16,3926,1,I share 1963 dollars,1963.0,0.5,12.625235319137571
x-ai/grok-4.1-fast,dictator,16,3926,2,I share 1963 dollars,1963.0,0.5,11.74309515953064
x-ai/grok-4.1-fast,dictator,16,3926,3,I share 1963 dollars,1963.0,0.5,16.913779735565186
x-ai/grok-4.1-fast,dictator,16,1717,1,I share 400 dollars,400.0,0.23296447291788,7.216973543167114
x-ai/grok-4.1-fast,dictator,16,1717,2,I share 500 dollars,500.0,0.29120559114735,20.954285383224487
x-ai/grok-4.1-fast,dictator,16,1717,3,I share 785 dollars,785.0,0.4571927781013395,20.9354944229126
x-ai/grok-4.1-fast,dictator,16,5938,1,I share 1500 dollars,1500.0,0.2526103065005052,8.642853260040283
x-ai/grok-4.1-fast,dictator,16,5938,2,I share 2000 dollars,2000.0,0.3368137420006736,16.14217495918274
x-ai/grok-4.1-fast,dictator,16,5938,3,I share 2500 dollars,2500.0,0.421017177500842,28.27703976631165
x-ai/grok-4.1-fast,dictator,16,13578,1,I share 3500 dollars,3500.0,0.2577699219325379,10.73137378692627
x-ai/grok-4.1-fast,dictator,16,13578,2,I share 5000 dollars,5000.0,0.3682427456179113,14.092737436294556
x-ai/grok-4.1-fast,dictator,16,13578,3,I share 6789 dollars,6789.0,0.5,11.142308712005615
x-ai/grok-4.1-fast,dictator,16,8979,1,I share 3000 dollars,3000.0,0.3341129301703976,13.125775337219238
x-ai/grok-4.1-fast,dictator,16,8979,2,I share 4000 dollars,4000.0,0.4454839068938634,18.12163519859314
x-ai/grok-4.1-fast,dictator,16,8979,3,I share 4489 dollars,4489.0,0.4999443145116383,19.450263023376465
x-ai/grok-4.1-fast,dictator,16,46962,1,I share 23481 dollars,23481.0,0.5,10.019443273544312
x-ai/grok-4.1-fast,dictator,16,46962,2,I share 23481 dollars,23481.0,0.5,11.95416784286499
x-ai/grok-4.1-fast,dictator,16,46962,3,I share 15000 dollars,15000.0,0.3194071802734125,14.409277439117432
x-ai/grok-4.1-fast,dictator,16,20531,1,I share 5000 dollars,5000.0,0.2435341678437484,22.66457200050354
x-ai/grok-4.1-fast,dictator,16,20531,2,I share 5000 dollars,5000.0,0.2435341678437484,16.257697820663452
x-ai/grok-4.1-fast,dictator,16,20531,3,I share 10265 dollars,10265.0,0.4999756465832156,17.91396474838257
x-ai/grok-4.1-fast,dictator,16,31054,1,I share 15527 dollars,15527.0,0.5,7.18938136100769
x-ai/grok-4.1-fast,dictator,16,31054,2,I share 15527 dollars,15527.0,0.5,16.033568143844604
x-ai/grok-4.1-fast,dictator,16,31054,3,I share 10000 dollars,10000.0,0.3220197076061055,19.24987006187439
x-ai/grok-4.1-fast,dictator,16,107392,1,I share 42957 dollars,42957.0,0.4000018623361144,16.629603624343872
x-ai/grok-4.1-fast,dictator,16,107392,2,I share 53696 dollars,53696.0,0.5,8.530344009399414
x-ai/grok-4.1-fast,dictator,16,107392,3,I share $30000 dollars,30000.0,0.2793504171632896,17.696202516555786
x-ai/grok-4.1-fast,dictator,16,71000,1,I share 15000 dollars,15000.0,0.2112676056338028,18.9475200176239
x-ai/grok-4.1-fast,dictator,16,71000,2,I share 28000 dollars,28000.0,0.3943661971830985,13.776745557785034
x-ai/grok-4.1-fast,dictator,16,71000,3,I share 25000 dollars,25000.0,0.352112676056338,14.22002124786377
x-ai/grok-4.1-fast,dictator,18,1,1,I share 0.50 dollars,0.5,0.5,10.408075094223022
x-ai/grok-4.1-fast,dictator,18,1,2,I share 0.50 dollars,0.5,0.5,14.30330777168274
x-ai/grok-4.1-fast,dictator,18,1,3,I share 0.50 dollars,0.5,0.5,5.682582378387451
x-ai/grok-4.1-fast,dictator,16,250000,1,I share 50000 dollars,50000.0,0.2,16.776431798934937
x-ai/grok-4.1-fast,dictator,16,250000,2,I share 40000 dollars,40000.0,0.16,14.99286437034607
x-ai/grok-4.1-fast,dictator,16,250000,3,I share 50000 dollars,50000.0,0.2,11.000330924987791
x-ai/grok-4.1-fast,dictator,18,3,1,I share 1 dollars,1.0,0.3333333333333333,5.999625444412232
x-ai/grok-4.1-fast,dictator,18,3,2,I share 1 dollars,1.0,0.3333333333333333,10.62341856956482
x-ai/grok-4.1-fast,dictator,18,3,3,I share 1.50 dollars,1.5,0.5,9.382116556167604
x-ai/grok-4.1-fast,dictator,16,162379,1,I share 81190 dollars,81190.0,0.5000030792159085,24.4626100063324
x-ai/grok-4.1-fast,dictator,16,162379,2,I share 25000 dollars,25000.0,0.1539607954230534,19.329567193984985
x-ai/grok-4.1-fast,dictator,16,162379,3,I share $35000 dollars,35000.0,0.2155451135922748,18.32264852523804
x-ai/grok-4.1-fast,dictator,18,5,1,I share 2 dollars,2.0,0.4,13.488850116729736
x-ai/grok-4.1-fast,dictator,18,5,2,I share 2.5 dollars,2.5,0.5,9.117234468460085
x-ai/grok-4.1-fast,dictator,18,5,3,I share 2 dollars,2.0,0.4,25.81246256828308
x-ai/grok-4.1-fast,dictator,18,8,1,I share 3 dollars,3.0,0.375,6.79829216003418
x-ai/grok-4.1-fast,dictator,18,8,2,I share 3 dollars,3.0,0.375,25.60837459564209
x-ai/grok-4.1-fast,dictator,18,8,3,I share 3 dollars,3.0,0.375,18.51827311515808
x-ai/grok-4.1-fast,dictator,18,18,1,I share 9 dollars,9.0,0.5,10.078083038330078
x-ai/grok-4.1-fast,dictator,18,18,2,I share 9 dollars,9.0,0.5,8.076743602752686
x-ai/grok-4.1-fast,dictator,18,18,3,I share 9 dollars,9.0,0.5,13.93703556060791
x-ai/grok-4.1-fast,dictator,18,10,1,I share 5 dollars,5.0,0.5,28.338587999343872
x-ai/grok-4.1-fast,dictator,18,10,2,I share 5 dollars,5.0,0.5,16.070091247558594
x-ai/grok-4.1-fast,dictator,18,10,3,I share 5 dollars,5.0,0.5,5.913165330886841
x-ai/grok-4.1-fast,dictator,18,12,1,I share 6 dollars,6.0,0.5,27.65637755393982
x-ai/grok-4.1-fast,dictator,18,12,2,I share 4 dollars,4.0,0.3333333333333333,15.86606240272522
x-ai/grok-4.1-fast,dictator,18,12,3,I share 4 dollars,4.0,0.3333333333333333,13.748553037643433
x-ai/grok-4.1-fast,dictator,18,27,1,I share 13 dollars,13.0,0.4814814814814814,14.05251693725586
x-ai/grok-4.1-fast,dictator,18,27,2,I share 13 dollars,13.0,0.4814814814814814,8.395580530166626
x-ai/grok-4.1-fast,dictator,18,27,3,I share 10 dollars,10.0,0.3703703703703703,13.46979546546936
x-ai/grok-4.1-fast,dictator,18,41,1,I share 20 dollars,20.0,0.4878048780487805,7.631279945373535
x-ai/grok-4.1-fast,dictator,18,41,2,I share 20 dollars,20.0,0.4878048780487805,4.6355836391448975
x-ai/grok-4.1-fast,dictator,18,41,3,I share 20 dollars,20.0,0.4878048780487805,14.909684419631958
x-ai/grok-4.1-fast,dictator,18,95,1,I share 40 dollars,40.0,0.4210526315789473,7.494426488876343
x-ai/grok-4.1-fast,dictator,18,95,2,I share 40 dollars,40.0,0.4210526315789473,13.565741300582886
x-ai/grok-4.1-fast,dictator,18,95,3,I share 25 dollars,25.0,0.2631578947368421,7.3985655307769775
x-ai/grok-4.1-fast,dictator,18,63,1,I share 30 dollars,30.0,0.4761904761904761,10.47542405128479
x-ai/grok-4.1-fast,dictator,18,63,2,I share 30 dollars,30.0,0.4761904761904761,14.984931468963625
x-ai/grok-4.1-fast,dictator,18,63,3,I share 25 dollars,25.0,0.3968253968253968,10.284387826919556
x-ai/grok-4.1-fast,dictator,18,2,1,I share 1 dollars,1.0,0.5,6.393841743469238
x-ai/grok-4.1-fast,dictator,18,2,2,I share 1 dollars,1.0,0.5,7.395823240280151
x-ai/grok-4.1-fast,dictator,18,2,3,I share 1 dollars,1.0,0.5,8.057126998901367
x-ai/grok-4.1-fast,dictator,18,217,1,I share 85 dollars,85.0,0.391705069124424,8.327218055725098
x-ai/grok-4.1-fast,dictator,18,217,2,I share 100 dollars,100.0,0.4608294930875576,9.86483383178711
x-ai/grok-4.1-fast,dictator,18,217,3,I share 100 dollars,100.0,0.4608294930875576,6.220903635025024
x-ai/grok-4.1-fast,dictator,18,144,1,I share 72 dollars,72.0,0.5,8.188841819763184
x-ai/grok-4.1-fast,dictator,18,144,2,I share 40 dollars,40.0,0.2777777777777778,16.71234965324402
x-ai/grok-4.1-fast,dictator,18,144,3,I share 72 dollars,72.0,0.5,12.039010286331177
x-ai/grok-4.1-fast,dictator,18,751,1,I share 250 dollars,250.0,0.3328894806924101,7.357587814331055
x-ai/grok-4.1-fast,dictator,18,751,2,I share 300 dollars,300.0,0.3994673768308921,10.09537959098816
x-ai/grok-4.1-fast,dictator,18,751,3,I share 200 dollars,200.0,0.2663115845539281,11.221104383468628
x-ai/grok-4.1-fast,dictator,18,496,1,I share 200 dollars,200.0,0.4032258064516129,6.979827642440796
x-ai/grok-4.1-fast,dictator,18,496,2,I share 100 dollars,100.0,0.2016129032258064,12.467055082321169
x-ai/grok-4.1-fast,dictator,18,496,3,I share 200 dollars,200.0,0.4032258064516129,10.184882402420044
x-ai/grok-4.1-fast,dictator,18,328,1,I share 100 dollars,100.0,0.3048780487804878,10.91870403289795
x-ai/grok-4.1-fast,dictator,18,328,2,I share 164 dollars,164.0,0.5,12.492650032043455
x-ai/grok-4.1-fast,dictator,18,328,3,I share 164 dollars,164.0,0.5,17.373987913131714
x-ai/grok-4.1-fast,dictator,18,1135,1,I share 400 dollars,400.0,0.3524229074889868,17.86521601676941
x-ai/grok-4.1-fast,dictator,18,1135,2,I share 450 dollars,450.0,0.3964757709251101,12.155243396759031
x-ai/grok-4.1-fast,dictator,18,1135,3,I share 400 dollars,400.0,0.3524229074889868,8.899610042572021
x-ai/grok-4.1-fast,dictator,18,2596,1,I share 1000 dollars,1000.0,0.3852080123266564,11.570701122283936
x-ai/grok-4.1-fast,dictator,18,2596,2,I share 1298 dollars,1298.0,0.5,7.210510969161987
x-ai/grok-4.1-fast,dictator,18,2596,3,I share 1298 dollars,1298.0,0.5,11.46691918373108
x-ai/grok-4.1-fast,dictator,18,1717,1,I share 500 dollars,500.0,0.29120559114735,18.569562435150143
x-ai/grok-4.1-fast,dictator,18,1717,2,I share 600 dollars,600.0,0.34944670937682,9.83619499206543
x-ai/grok-4.1-fast,dictator,18,1717,3,I share 858 dollars,858.0,0.4997087944088526,13.398073434829712
x-ai/grok-4.1-fast,dictator,18,8979,1,I share 2000 dollars,2000.0,0.2227419534469317,14.77529525756836
x-ai/grok-4.1-fast,dictator,18,8979,2,I share 2500 dollars,2500.0,0.2784274418086647,8.251469612121582
x-ai/grok-4.1-fast,dictator,18,8979,3,I share 2000 dollars,2000.0,0.2227419534469317,11.632032871246338
x-ai/grok-4.1-fast,dictator,18,5938,1,I share 2000 dollars,2000.0,0.3368137420006736,11.335997581481934
x-ai/grok-4.1-fast,dictator,18,5938,2,I share 2000 dollars,2000.0,0.3368137420006736,10.445761680603027
x-ai/grok-4.1-fast,dictator,18,5938,3,I share 1500 dollars,1500.0,0.2526103065005052,17.284068822860718
x-ai/grok-4.1-fast,dictator,18,3926,1,I share 1500 dollars,1500.0,0.3820682628629648,10.559851169586182
x-ai/grok-4.1-fast,dictator,18,3926,2,I share 1963 dollars,1963.0,0.5,10.106452703475952
x-ai/grok-4.1-fast,dictator,18,3926,3,I share 1500 dollars,1500.0,0.3820682628629648,19.83680391311645
x-ai/grok-4.1-fast,dictator,18,13578,1,I share 6789 dollars,6789.0,0.5,15.414309024810793
x-ai/grok-4.1-fast,dictator,18,13578,2,I share 5000 dollars,5000.0,0.3682427456179113,19.045326948165894
x-ai/grok-4.1-fast,dictator,18,13578,3,I share 6789 dollars,6789.0,0.5,10.912742137908936
x-ai/grok-4.1-fast,dictator,18,46962,1,I share 23481 dollars,23481.0,0.5,12.711737871170044
x-ai/grok-4.1-fast,dictator,18,46962,2,I share 23481 dollars,23481.0,0.5,11.893419981002808
x-ai/grok-4.1-fast,dictator,18,46962,3,I share 10000 dollars,10000.0,0.212938120182275,11.680605173110962
x-ai/grok-4.1-fast,dictator,18,107392,1,I share 25000 dollars,25000.0,0.2327920143027413,13.426063776016235
x-ai/grok-4.1-fast,dictator,18,107392,2,I share $30000 dollars,30000.0,0.2793504171632896,8.238509893417358
x-ai/grok-4.1-fast,dictator,18,107392,3,I share 30000 dollars,30000.0,0.2793504171632896,12.234235525131226
x-ai/grok-4.1-fast,dictator,18,71000,1,I share 15000 dollars,15000.0,0.2112676056338028,9.622182607650757
x-ai/grok-4.1-fast,dictator,18,71000,2,I share 25000 dollars,25000.0,0.352112676056338,12.645304679870604
x-ai/grok-4.1-fast,dictator,18,71000,3,I share $20000 dollars,20000.0,0.2816901408450704,14.414433002471924
x-ai/grok-4.1-fast,dictator,18,20531,1,I share 9312 dollars,9312.0,0.4535580341921971,23.746439456939697
x-ai/grok-4.1-fast,dictator,18,20531,2,I share 10265 dollars,10265.0,0.4999756465832156,10.521621704101562
x-ai/grok-4.1-fast,dictator,18,20531,3,I share 8520 dollars,8520.0,0.4149822220057474,21.90534472465515
x-ai/grok-4.1-fast,dictator,18,31054,1,I share 10000 dollars,10000.0,0.3220197076061055,27.57286810874939
x-ai/grok-4.1-fast,dictator,18,31054,2,I share 10000 dollars,10000.0,0.3220197076061055,11.204397439956663
x-ai/grok-4.1-fast,dictator,18,31054,3,I share 15527 dollars,15527.0,0.5,22.192640781402588
x-ai/grok-4.1-fast,dictator,20,1,1,I share 0.50 dollars,0.5,0.5,9.523192167282104
x-ai/grok-4.1-fast,dictator,20,1,2,I share 0.50 dollars,0.5,0.5,17.087799072265625
x-ai/grok-4.1-fast,dictator,20,1,3,I share 0.50 dollars,0.5,0.5,6.956900358200073
x-ai/grok-4.1-fast,dictator,18,250000,1,I share 50000 dollars,50000.0,0.2,7.362705945968628
x-ai/grok-4.1-fast,dictator,18,250000,2,I share 75000 dollars,75000.0,0.3,21.772948265075684
x-ai/grok-4.1-fast,dictator,18,250000,3,I share 40000 dollars,40000.0,0.16,5.4463419914245605
x-ai/grok-4.1-fast,dictator,20,2,1,I share 1 dollars,1.0,0.5,5.823383331298828
x-ai/grok-4.1-fast,dictator,20,2,2,I share 1 dollars,1.0,0.5,20.40819931030273
x-ai/grok-4.1-fast,dictator,20,2,3,I share 1 dollars,1.0,0.5,6.013273477554321
x-ai/grok-4.1-fast,dictator,20,3,1,I share 1.50 dollars,1.5,0.5,7.841203927993774
x-ai/grok-4.1-fast,dictator,20,3,2,I share 1.5 dollars,1.5,0.5,17.286319732666016
x-ai/grok-4.1-fast,dictator,20,3,3,I share 1 dollars,1.0,0.3333333333333333,8.141345500946045
x-ai/grok-4.1-fast,dictator,20,5,1,I share 2 dollars,2.0,0.4,15.241377592086792
x-ai/grok-4.1-fast,dictator,20,5,2,I share 2 dollars,2.0,0.4,6.546539306640625
x-ai/grok-4.1-fast,dictator,20,5,3,I share 1 dollars,1.0,0.2,7.2690043449401855
x-ai/grok-4.1-fast,dictator,20,8,1,I share 4 dollars,4.0,0.5,5.826617479324341
x-ai/grok-4.1-fast,dictator,20,8,2,I share 4 dollars,4.0,0.5,5.089872598648071
x-ai/grok-4.1-fast,dictator,20,8,3,I share 4 dollars,4.0,0.5,6.810347080230713
x-ai/grok-4.1-fast,dictator,20,10,1,I share 3 dollars,3.0,0.3,10.497178792953491
x-ai/grok-4.1-fast,dictator,20,10,2,I share 4 dollars,4.0,0.4,7.703061580657959
x-ai/grok-4.1-fast,dictator,20,10,3,I share 5 dollars,5.0,0.5,4.92648983001709
x-ai/grok-4.1-fast,dictator,20,12,1,I share 6 dollars,6.0,0.5,5.6485114097595215
x-ai/grok-4.1-fast,dictator,20,12,2,I share 6 dollars,6.0,0.5,8.16810393333435
x-ai/grok-4.1-fast,dictator,20,12,3,I share 6 dollars,6.0,0.5,10.296084880828856
x-ai/grok-4.1-fast,dictator,18,162379,1,I share 40000 dollars,40000.0,0.2463372726768855,29.137082815170288
x-ai/grok-4.1-fast,dictator,18,162379,2,I share 25000 dollars,25000.0,0.1539607954230534,26.90283179283142
x-ai/grok-4.1-fast,dictator,18,162379,3,I share 67387 dollars,67387.0,0.4149982448469321,22.69874668121338
x-ai/grok-4.1-fast,dictator,20,18,1,I share 9 dollars,9.0,0.5,10.030998945236206
x-ai/grok-4.1-fast,dictator,20,18,2,I share 6 dollars,6.0,0.3333333333333333,8.286325454711914
x-ai/grok-4.1-fast,dictator,20,18,3,I share 6 dollars,6.0,0.3333333333333333,11.640149593353271
x-ai/grok-4.1-fast,dictator,20,27,1,I share 10 dollars,10.0,0.3703703703703703,7.147619009017944
x-ai/grok-4.1-fast,dictator,20,27,2,I share 13 dollars,13.0,0.4814814814814814,11.421745300292969
x-ai/grok-4.1-fast,dictator,20,27,3,I share 10 dollars,10.0,0.3703703703703703,11.72198224067688
x-ai/grok-4.1-fast,dictator,20,41,1,I share 20 dollars,20.0,0.4878048780487805,6.898782253265381
x-ai/grok-4.1-fast,dictator,20,41,2,I share 20 dollars,20.0,0.4878048780487805,5.865390539169312
x-ai/grok-4.1-fast,dictator,20,41,3,I share 20 dollars,20.0,0.4878048780487805,6.9795918464660645
x-ai/grok-4.1-fast,dictator,20,63,1,I share 31 dollars,31.0,0.492063492063492,6.910833835601807
x-ai/grok-4.1-fast,dictator,20,63,2,I share 21 dollars,21.0,0.3333333333333333,6.003809452056885
x-ai/grok-4.1-fast,dictator,20,63,3,I share 20 dollars,20.0,0.3174603174603174,5.49394965171814
x-ai/grok-4.1-fast,dictator,20,95,1,I share 30 dollars,30.0,0.3157894736842105,5.21092414855957
x-ai/grok-4.1-fast,dictator,20,95,2,I share 40 dollars,40.0,0.4210526315789473,7.477027654647827
x-ai/grok-4.1-fast,dictator,20,95,3,I share 40 dollars,40.0,0.4210526315789473,5.110809326171875
x-ai/grok-4.1-fast,dictator,20,496,1,I share 248 dollars,248.0,0.5,6.983886003494263
x-ai/grok-4.1-fast,dictator,20,496,2,I share 248 dollars,248.0,0.5,5.346472978591919
x-ai/grok-4.1-fast,dictator,20,496,3,I share 248 dollars,248.0,0.5,9.906871557235718
x-ai/grok-4.1-fast,dictator,20,144,1,I share 72 dollars,72.0,0.5,11.216983795166016
x-ai/grok-4.1-fast,dictator,20,144,2,I share 72 dollars,72.0,0.5,10.492704629898071
x-ai/grok-4.1-fast,dictator,20,144,3,I share 50 dollars,50.0,0.3472222222222222,14.280498504638672
x-ai/grok-4.1-fast,dictator,20,328,1,I share 164 dollars,164.0,0.5,10.531618595123293
x-ai/grok-4.1-fast,dictator,20,328,2,I share 164 dollars,164.0,0.5,14.346047401428224
x-ai/grok-4.1-fast,dictator,20,328,3,I share 164 dollars,164.0,0.5,10.349936962127686
x-ai/grok-4.1-fast,dictator,20,217,1,I share 108 dollars,108.0,0.4976958525345622,17.418019771575928
x-ai/grok-4.1-fast,dictator,20,217,2,I share 70 dollars,70.0,0.3225806451612903,13.305313110351562
x-ai/grok-4.1-fast,dictator,20,217,3,I share 100 dollars,100.0,0.4608294930875576,10.119162321090698
x-ai/grok-4.1-fast,dictator,20,751,1,I share 300 dollars,300.0,0.3994673768308921,10.60337781906128
x-ai/grok-4.1-fast,dictator,20,751,2,I share 250 dollars,250.0,0.3328894806924101,12.898452043533323
x-ai/grok-4.1-fast,dictator,20,751,3,I share 300 dollars,300.0,0.3994673768308921,7.8891377449035645
x-ai/grok-4.1-fast,dictator,20,1135,1,I share 400 dollars,400.0,0.3524229074889868,11.66193389892578
x-ai/grok-4.1-fast,dictator,20,1135,2,I share 567 dollars,567.0,0.4995594713656388,12.487886667251589
x-ai/grok-4.1-fast,dictator,20,1135,3,I share 400 dollars,400.0,0.3524229074889868,13.0882408618927
x-ai/grok-4.1-fast,dictator,20,2596,1,I share 1000 dollars,1000.0,0.3852080123266564,16.312644481658936
x-ai/grok-4.1-fast,dictator,20,2596,2,I share 800 dollars,800.0,0.3081664098613251,5.8718345165252686
x-ai/grok-4.1-fast,dictator,20,2596,3,I share 1298 dollars,1298.0,0.5,5.566344738006592
x-ai/grok-4.1-fast,dictator,20,1717,1,I share 500 dollars,500.0,0.29120559114735,15.812890529632568
x-ai/grok-4.1-fast,dictator,20,1717,2,I share 858 dollars,858.0,0.4997087944088526,9.209847450256348
x-ai/grok-4.1-fast,dictator,20,1717,3,I share 858 dollars,858.0,0.4997087944088526,10.04648232460022
x-ai/grok-4.1-fast,dictator,20,5938,1,I share 2000 dollars,2000.0,0.3368137420006736,5.228474855422974
x-ai/grok-4.1-fast,dictator,20,5938,2,I share 2969 dollars,2969.0,0.5,7.723364353179932
x-ai/grok-4.1-fast,dictator,20,5938,3,I share 2000 dollars,2000.0,0.3368137420006736,12.452987670898438
x-ai/grok-4.1-fast,dictator,20,3926,1,I share 1000 dollars,1000.0,0.2547121752419766,10.616243839263916
x-ai/grok-4.1-fast,dictator,20,3926,2,I share 1500 dollars,1500.0,0.3820682628629648,14.321841716766356
x-ai/grok-4.1-fast,dictator,20,3926,3,I share 1963 dollars,1963.0,0.5,9.184979915618896
x-ai/grok-4.1-fast,dictator,20,8979,1,I share 2500 dollars,2500.0,0.2784274418086647,11.487564086914062
x-ai/grok-4.1-fast,dictator,20,8979,2,I share 2500 dollars,2500.0,0.2784274418086647,9.238447427749634
x-ai/grok-4.1-fast,dictator,20,8979,3,I share 4000 dollars,4000.0,0.4454839068938634,13.368130207061768
x-ai/grok-4.1-fast,dictator,20,20531,1,I share 5000 dollars,5000.0,0.2435341678437484,8.3135507106781
x-ai/grok-4.1-fast,dictator,20,20531,2,I share 10265 dollars,10265.0,0.4999756465832156,10.264564275741575
x-ai/grok-4.1-fast,dictator,20,20531,3,I share 4106 dollars,4106.0,0.1999902586332862,14.592447757720947
x-ai/grok-4.1-fast,dictator,20,13578,1,I share 4500 dollars,4500.0,0.3314184710561202,17.099416971206665
x-ai/grok-4.1-fast,dictator,20,13578,2,I share 6789 dollars,6789.0,0.5,14.934547424316406
x-ai/grok-4.1-fast,dictator,20,13578,3,I share 6789 dollars,6789.0,0.5,14.24426794052124
x-ai/grok-4.1-fast,dictator,20,31054,1,I share 15527 dollars,15527.0,0.5,9.773088216781616
x-ai/grok-4.1-fast,dictator,20,31054,2,I share 6211 dollars,6211.0,0.2000064403941521,17.322644472122192
x-ai/grok-4.1-fast,dictator,20,31054,3,I share 10000 dollars,10000.0,0.3220197076061055,12.385998010635376
x-ai/grok-4.1-fast,dictator,20,46962,1,I share 10000 dollars,10000.0,0.212938120182275,13.602264642715454
x-ai/grok-4.1-fast,dictator,20,46962,2,I share 15000 dollars,15000.0,0.3194071802734125,14.202770709991457
x-ai/grok-4.1-fast,dictator,20,46962,3,I share 20000 dollars,20000.0,0.4258762403645501,9.017422199249268
x-ai/grok-4.1-fast,dictator,20,107392,1,I share 25000 dollars,25000.0,0.2327920143027413,11.838111162185667
x-ai/grok-4.1-fast,dictator,20,107392,2,I share 53696 dollars,53696.0,0.5,11.305286169052124
x-ai/grok-4.1-fast,dictator,20,107392,3,I share 20000 dollars,20000.0,0.186233611442193,11.431496620178224
x-ai/grok-4.1-fast,dictator,20,71000,1,I share 14200 dollars,14200.0,0.2,15.370368480682371
x-ai/grok-4.1-fast,dictator,20,71000,2,I share 35500 dollars,35500.0,0.5,12.717119455337524
x-ai/grok-4.1-fast,dictator,20,71000,3,I share $20000 dollars,20000.0,0.2816901408450704,12.185782194137571
x-ai/grok-4.1-fast,dictator,20,250000,1,I share 100000 dollars,100000.0,0.4,7.488012790679932
x-ai/grok-4.1-fast,dictator,20,250000,2,I share 50000 dollars,50000.0,0.2,8.498687982559204
x-ai/grok-4.1-fast,dictator,20,250000,3,"I share $50,000 dollars",50000.0,0.2,12.291706562042236
x-ai/grok-4.1-fast,dictator,22,2,1,I share 1 dollars,1.0,0.5,9.174336671829224
x-ai/grok-4.1-fast,dictator,22,2,2,I share 1 dollars,1.0,0.5,12.3127179145813
x-ai/grok-4.1-fast,dictator,22,2,3,I share 1 dollars,1.0,0.5,7.154262542724609
x-ai/grok-4.1-fast,dictator,22,1,1,I share 0.50 dollars,0.5,0.5,7.974587917327881
x-ai/grok-4.1-fast,dictator,22,1,2,I share 0.50 dollars,0.5,0.5,11.353524208068848
x-ai/grok-4.1-fast,dictator,22,1,3,I share 0.50 dollars,0.5,0.5,10.2887442111969
x-ai/grok-4.1-fast,dictator,20,162379,1,I share 32476 dollars,32476.0,0.2000012316863633,19.853740453720093
x-ai/grok-4.1-fast,dictator,20,162379,2,I share 50000 dollars,50000.0,0.3079215908461069,13.10663652420044
x-ai/grok-4.1-fast,dictator,20,162379,3,I share 81189 dollars,81189.0,0.4999969207840915,15.374839067459106
x-ai/grok-4.1-fast,dictator,22,5,1,I share 2 dollars,2.0,0.4,11.353163480758669
x-ai/grok-4.1-fast,dictator,22,5,2,I share 2 dollars,2.0,0.4,5.162024736404419
x-ai/grok-4.1-fast,dictator,22,5,3,I share 2 dollars,2.0,0.4,12.165279865264893
x-ai/grok-4.1-fast,dictator,22,3,1,I share 2 dollars,2.0,0.6666666666666666,12.16976833343506
x-ai/grok-4.1-fast,dictator,22,3,2,I share 1 dollar,1.0,0.3333333333333333,8.448248386383057
x-ai/grok-4.1-fast,dictator,22,3,3,I share 1 dollars,1.0,0.3333333333333333,15.00171399116516
x-ai/grok-4.1-fast,dictator,22,8,1,I share 3 dollars,3.0,0.375,10.276366233825684
x-ai/grok-4.1-fast,dictator,22,8,2,I share 4 dollars,4.0,0.5,11.427823305130005
x-ai/grok-4.1-fast,dictator,22,8,3,I share 3 dollars,3.0,0.375,6.482497453689575
x-ai/grok-4.1-fast,dictator,22,10,1,I share 4 dollars,4.0,0.4,12.40435266494751
x-ai/grok-4.1-fast,dictator,22,10,2,I share 3 dollars,3.0,0.3,9.22041654586792
x-ai/grok-4.1-fast,dictator,22,10,3,I share 4 dollars,4.0,0.4,5.412121295928955
x-ai/grok-4.1-fast,dictator,22,12,1,I share 6 dollars,6.0,0.5,10.68527889251709
x-ai/grok-4.1-fast,dictator,22,12,2,I share 5 dollars,5.0,0.4166666666666667,8.941643953323364
x-ai/grok-4.1-fast,dictator,22,12,3,I share 5 dollars,5.0,0.4166666666666667,9.864620447158812
