model,game,social_distance,money,rep,raw_response,share,share_pct,latency_s
deepseek/deepseek-v3.2,dictator,10,1717,1,I share 858 dollars.,858.0,0.49970879440885263,26.36579203605652
deepseek/deepseek-v3.2,dictator,10,1717,2,I share 500 dollars.,500.0,0.29120559114735,6.679352045059204
deepseek/deepseek-v3.2,dictator,10,1717,3,I share 500 dollars.,500.0,0.29120559114735,5.535545825958252
deepseek/deepseek-v3.2,dictator,10,3926,1,I share $1500 dollars.,1500.0,0.38206826286296486,11.639070272445679
deepseek/deepseek-v3.2,dictator,10,3926,2,I share $1570 dollars.,1570.0,0.3998981151299032,7.160203456878662
deepseek/deepseek-v3.2,dictator,10,3926,3,I share 1000 dollars.,1000.0,0.2547121752419766,4.870516538619995
deepseek/deepseek-v3.2,dictator,10,5938,1,I share 2970 dollars.,2970.0,0.5001684068710003,7.3309266567230225
deepseek/deepseek-v3.2,dictator,10,5938,2,"I share $2,969 dollars.",2969.0,0.5,4.772810935974121
deepseek/deepseek-v3.2,dictator,10,5938,3,"I share 2,969 dollars.",2969.0,0.5,4.748123645782471
deepseek/deepseek-v3.2,dictator,10,2596,1,I share $1298 dollars.,1298.0,0.5,14.703292608261108
deepseek/deepseek-v3.2,dictator,10,2596,2,I share 600 dollars.,600.0,0.23112480739599384,21.590874433517456
deepseek/deepseek-v3.2,dictator,10,2596,3,I share 800 dollars.,800.0,0.3081664098613251,3.7092361450195312
deepseek/deepseek-v3.2,dictator,10,8979,1,I share 4490 dollars,4490.0,0.5000556854883618,5.2309277057647705
deepseek/deepseek-v3.2,dictator,10,8979,2,"I share 1,795 dollars.",1795.0,0.19991090321862123,8.87006402015686
deepseek/deepseek-v3.2,dictator,10,8979,3,"I share 4,490 dollars.",4490.0,0.5000556854883618,8.619215965270996
deepseek/deepseek-v3.2,dictator,10,20531,1,I share 10265 dollars,10265.0,0.49997564658321564,11.881446838378906
deepseek/deepseek-v3.2,dictator,10,20531,2,I share 8200 dollars,8200.0,0.3993960352637475,5.862180233001709
deepseek/deepseek-v3.2,dictator,10,20531,3,I share 10265 dollars,10265.0,0.49997564658321564,4.81171727180481
deepseek/deepseek-v3.2,dictator,10,46962,1,I share 14088 dollars.,14088.0,0.2999872237127891,10.962042808532715
deepseek/deepseek-v3.2,dictator,10,46962,2,I share 15000 dollars.,15000.0,0.3194071802734125,6.614345550537109
deepseek/deepseek-v3.2,dictator,10,46962,3,I share 20000 dollars.,20000.0,0.4258762403645501,7.181488990783691
deepseek/deepseek-v3.2,dictator,10,31054,1,"I share 10,000 dollars",10000.0,0.3220197076061055,20.52236247062683
deepseek/deepseek-v3.2,dictator,10,31054,2,"I share $15,527 dollars.",15527.0,0.5,3.0199131965637207
deepseek/deepseek-v3.2,dictator,10,31054,3,"I share 15,527 dollars.",15527.0,0.5,4.403167009353638
deepseek/deepseek-v3.2,dictator,10,71000,1,"I share $35,500 dollars",35500.0,0.5,5.038401126861572
deepseek/deepseek-v3.2,dictator,10,71000,2,I share 35500 dollars.,35500.0,0.5,5.306414365768433
deepseek/deepseek-v3.2,dictator,10,71000,3,I share 35000 dollars.,35000.0,0.49295774647887325,7.105748891830444
deepseek/deepseek-v3.2,dictator,10,107392,1,"I share $53,696 dollars.",53696.0,0.5,6.458301544189453
deepseek/deepseek-v3.2,dictator,10,107392,2,"I share 53,696 dollars.",53696.0,0.5,4.176447629928589
deepseek/deepseek-v3.2,dictator,10,107392,3,"I share 53,696 dollars.",53696.0,0.5,4.712782144546509
deepseek/deepseek-v3.2,dictator,10,13578,1,I share 6789 dollars.,6789.0,0.5,23.479459762573242
deepseek/deepseek-v3.2,dictator,10,13578,2,I share 6789 dollars,6789.0,0.5,7.4754416942596436
deepseek/deepseek-v3.2,dictator,10,13578,3,I share 4000 dollars.,4000.0,0.29459419649432905,5.9029762744903564
deepseek/deepseek-v3.2,dictator,12,1,1,I share 0.50 dollars.,0.5,0.5,3.7431461811065674
deepseek/deepseek-v3.2,dictator,12,1,2,I share 0.50 dollars.,0.5,0.5,15.315914392471313
deepseek/deepseek-v3.2,dictator,12,1,3,I share 0.40 dollars.,0.4,0.4,1.823207139968872
deepseek/deepseek-v3.2,dictator,10,250000,1,"I share 125,000 dollars",125000.0,0.5,4.794986009597778
deepseek/deepseek-v3.2,dictator,10,250000,2,"I share $100,000 dollars.",100000.0,0.4,23.377468585968018
deepseek/deepseek-v3.2,dictator,10,250000,3,I share 112500 dollars,112500.0,0.45,7.758027076721191
deepseek/deepseek-v3.2,dictator,12,2,1,I share $1.00 dollars.,1.0,0.5,5.83610463142395
deepseek/deepseek-v3.2,dictator,12,2,2,I share 1 dollar.,1.0,0.5,6.035760164260864
deepseek/deepseek-v3.2,dictator,12,2,3,I share 1 dollar,1.0,0.5,17.398014307022095
deepseek/deepseek-v3.2,dictator,12,5,1,I share 2 dollars.,2.0,0.4,8.511979103088379
deepseek/deepseek-v3.2,dictator,12,5,2,I share 2 dollars.,2.0,0.4,8.660541296005249
deepseek/deepseek-v3.2,dictator,12,5,3,I share 2 dollars,2.0,0.4,6.925885915756226
deepseek/deepseek-v3.2,dictator,12,10,1,I share 5 dollars.,5.0,0.5,7.778764009475708
deepseek/deepseek-v3.2,dictator,12,10,2,I share 4 dollars.,4.0,0.4,3.8961288928985596
deepseek/deepseek-v3.2,dictator,12,10,3,I share 5 dollars.,5.0,0.5,4.559459447860718
deepseek/deepseek-v3.2,dictator,10,162379,1,"I share $81,189 dollars.",81189.0,0.4999969207840915,18.21123170852661
deepseek/deepseek-v3.2,dictator,10,162379,2,"I share $64,952 dollars.",64952.0,0.40000246337272677,14.359773874282837
deepseek/deepseek-v3.2,dictator,10,162379,3,"I share $81,189 dollars",81189.0,0.4999969207840915,11.033108234405518
deepseek/deepseek-v3.2,dictator,12,12,1,I share 6 dollars.,6.0,0.5,6.397495746612549
deepseek/deepseek-v3.2,dictator,12,12,2,I share 6 dollars.,6.0,0.5,4.094082832336426
deepseek/deepseek-v3.2,dictator,12,12,3,I share 6 dollars.,6.0,0.5,5.961589813232422
deepseek/deepseek-v3.2,dictator,12,8,1,I share 4 dollars.,4.0,0.5,23.456452131271362
deepseek/deepseek-v3.2,dictator,12,8,2,I share 4 dollars.,4.0,0.5,3.30169677734375
deepseek/deepseek-v3.2,dictator,12,8,3,I share 4 dollars.,4.0,0.5,5.7079918384552
deepseek/deepseek-v3.2,dictator,12,3,1,I share $1 dollars.,1.0,0.3333333333333333,11.96081805229187
deepseek/deepseek-v3.2,dictator,12,3,2,I share 0.50 dollars.,0.5,0.16666666666666666,3.5019290447235107
deepseek/deepseek-v3.2,dictator,12,3,3,I share 1.50 dollars.,1.5,0.5,19.09949827194214
deepseek/deepseek-v3.2,dictator,12,18,1,I share 9 dollars.,9.0,0.5,18.616791248321533
deepseek/deepseek-v3.2,dictator,12,18,2,I share 9 dollars.,9.0,0.5,6.357110023498535
deepseek/deepseek-v3.2,dictator,12,18,3,I share 8 dollars.,8.0,0.4444444444444444,6.472114324569702
deepseek/deepseek-v3.2,dictator,12,27,1,I share 9 dollars.,9.0,0.3333333333333333,13.464238405227661
deepseek/deepseek-v3.2,dictator,12,27,2,I share 9 dollars.,9.0,0.3333333333333333,6.8195037841796875
deepseek/deepseek-v3.2,dictator,12,27,3,I share 13 dollars.,13.0,0.48148148148148145,7.616434097290039
deepseek/deepseek-v3.2,dictator,12,41,1,I share 15 dollars.,15.0,0.36585365853658536,5.072191476821899
deepseek/deepseek-v3.2,dictator,12,41,2,I share 15 dollars.,15.0,0.36585365853658536,9.028425693511963
deepseek/deepseek-v3.2,dictator,12,41,3,I share $21 dollars.,21.0,0.5121951219512195,15.272920608520508
deepseek/deepseek-v3.2,dictator,12,217,1,I share 87 dollars.,87.0,0.4009216589861751,8.183603525161743
deepseek/deepseek-v3.2,dictator,12,217,2,I share 60 dollars.,60.0,0.2764976958525346,10.870565414428711
deepseek/deepseek-v3.2,dictator,12,217,3,I share 100 dollars.,100.0,0.4608294930875576,6.13851523399353
deepseek/deepseek-v3.2,dictator,12,95,1,I share 40 dollars.,40.0,0.42105263157894735,17.148210048675537
deepseek/deepseek-v3.2,dictator,12,95,2,I share 38 dollars.,38.0,0.4,20.067527055740356
deepseek/deepseek-v3.2,dictator,12,95,3,I share 45 dollars.,45.0,0.47368421052631576,7.747393608093262
deepseek/deepseek-v3.2,dictator,12,144,1,I share 36 dollars.,36.0,0.25,6.656227111816406
deepseek/deepseek-v3.2,dictator,12,144,2,I share 72 dollars,72.0,0.5,8.184551239013672
deepseek/deepseek-v3.2,dictator,12,144,3,I share 72 dollars.,72.0,0.5,17.009155988693237
deepseek/deepseek-v3.2,dictator,12,751,1,I share 300 dollars.,300.0,0.3994673768308921,10.061697006225586
deepseek/deepseek-v3.2,dictator,12,751,2,I share 300 dollars.,300.0,0.3994673768308921,19.776660680770874
deepseek/deepseek-v3.2,dictator,12,751,3,I share 200 dollars.,200.0,0.2663115845539281,4.297584295272827
deepseek/deepseek-v3.2,dictator,12,1135,1,I share 450 dollars.,450.0,0.3964757709251101,5.824934244155884
deepseek/deepseek-v3.2,dictator,12,1135,2,I share 320 dollars.,320.0,0.28193832599118945,9.006118059158325
deepseek/deepseek-v3.2,dictator,12,1135,3,I share 265 dollars,265.0,0.23348017621145375,10.339459419250488
deepseek/deepseek-v3.2,dictator,12,328,1,I share 164 dollars.,164.0,0.5,9.128172397613525
deepseek/deepseek-v3.2,dictator,12,328,2,I share 164 dollars,164.0,0.5,15.95731496810913
deepseek/deepseek-v3.2,dictator,12,328,3,I share 164 dollars.,164.0,0.5,39.455920457839966
deepseek/deepseek-v3.2,dictator,12,1717,1,I share 400 dollars.,400.0,0.23296447291788003,5.617067575454712
deepseek/deepseek-v3.2,dictator,12,1717,2,I share 500 dollars.,500.0,0.29120559114735,8.19634747505188
deepseek/deepseek-v3.2,dictator,12,1717,3,I share 300 dollars.,300.0,0.17472335468841002,4.571131467819214
deepseek/deepseek-v3.2,dictator,12,496,1,I share 248 dollars.,248.0,0.5,10.237128734588623
deepseek/deepseek-v3.2,dictator,12,496,2,I share 248 dollars.,248.0,0.5,21.807281732559204
deepseek/deepseek-v3.2,dictator,12,496,3,I share 198 dollars,198.0,0.39919354838709675,12.657872915267944
deepseek/deepseek-v3.2,dictator,12,2596,1,I share 519 dollars.,519.0,0.19992295839753466,6.376384496688843
deepseek/deepseek-v3.2,dictator,12,2596,2,I share 600 dollars.,600.0,0.23112480739599384,16.43586778640747
deepseek/deepseek-v3.2,dictator,12,2596,3,I share 1298 dollars.,1298.0,0.5,8.883474349975586
deepseek/deepseek-v3.2,dictator,12,3926,1,I share 1300 dollars.,1300.0,0.33112582781456956,2.1860201358795166
deepseek/deepseek-v3.2,dictator,12,3926,2,I share 1570 dollars.,1570.0,0.3998981151299032,10.267772674560547
deepseek/deepseek-v3.2,dictator,12,3926,3,I share $981.50 dollars.,981.5,0.25,16.470863580703735
deepseek/deepseek-v3.2,dictator,12,5938,1,I share 2000 dollars,2000.0,0.33681374200067365,4.492466449737549
deepseek/deepseek-v3.2,dictator,12,5938,2,I share 2672 dollars.,2672.0,0.44998315931289995,15.229757308959961
deepseek/deepseek-v3.2,dictator,12,5938,3,"I share $1,487 dollars.",1487.0,0.2504210171775008,17.580427408218384
deepseek/deepseek-v3.2,dictator,12,13578,1,I share 5000 dollars.,5000.0,0.3682427456179113,5.477432012557983
deepseek/deepseek-v3.2,dictator,12,13578,2,I share 6780 dollars.,6780.0,0.4993371630578878,15.505872964859009
deepseek/deepseek-v3.2,dictator,12,13578,3,I share 6780 dollars,6780.0,0.4993371630578878,5.12861180305481
deepseek/deepseek-v3.2,dictator,12,8979,1,I share 4490 dollars.,4490.0,0.5000556854883618,4.927696466445923
deepseek/deepseek-v3.2,dictator,12,8979,2,I share 4000 dollars,4000.0,0.44548390689386347,7.308972597122192
deepseek/deepseek-v3.2,dictator,12,8979,3,I share 4490 dollars.,4490.0,0.5000556854883618,6.13312554359436
deepseek/deepseek-v3.2,dictator,12,46962,1,I share 14000 dollars,14000.0,0.29811336825518503,2.7759270668029785
deepseek/deepseek-v3.2,dictator,12,46962,2,I share 23500 dollars.,23500.0,0.5004045824283463,4.433996200561523
deepseek/deepseek-v3.2,dictator,12,46962,3,"I share 12,000 dollars.",12000.0,0.25552574421873003,7.08975887298584
deepseek/deepseek-v3.2,dictator,12,31054,1,"I share 15,527 dollars.",15527.0,0.5,3.19242787361145
deepseek/deepseek-v3.2,dictator,12,31054,2,I share 15527 dollars,15527.0,0.5,4.022455215454102
deepseek/deepseek-v3.2,dictator,12,31054,3,I share 12421 dollars,12421.0,0.3999806788175436,9.037213563919067
deepseek/deepseek-v3.2,dictator,12,20531,1,"I share 9,531 dollars.",9531.0,0.46422483074375337,14.621722221374512
deepseek/deepseek-v3.2,dictator,12,20531,2,I share 10265 dollars.,10265.0,0.49997564658321564,18.374534606933594
deepseek/deepseek-v3.2,dictator,12,20531,3,"I share 10,265 dollars.",10265.0,0.49997564658321564,6.161605596542358
deepseek/deepseek-v3.2,dictator,12,107392,1,"I share 50,000 dollars.",50000.0,0.4655840286054827,10.986640691757202
deepseek/deepseek-v3.2,dictator,12,107392,2,"I share $53,696 dollars.",53696.0,0.5,5.904797077178955
deepseek/deepseek-v3.2,dictator,12,107392,3,"I share $40,000 dollars.",40000.0,0.37246722288438616,4.58510422706604
deepseek/deepseek-v3.2,dictator,12,71000,1,I share 25000 dollars.,25000.0,0.352112676056338,22.446034908294678
deepseek/deepseek-v3.2,dictator,12,71000,2,I share 35500 dollars.,35500.0,0.5,2.6790366172790527
deepseek/deepseek-v3.2,dictator,12,71000,3,I share 35500 dollars,35500.0,0.5,5.266303300857544
deepseek/deepseek-v3.2,dictator,12,162379,1,I share 80000 dollars,80000.0,0.49267454535377114,8.582337617874146
deepseek/deepseek-v3.2,dictator,12,162379,2,"I share $60,000 dollars.",60000.0,0.3695059090153283,14.13661527633667
deepseek/deepseek-v3.2,dictator,12,162379,3,"I share 81,190 dollars.",81190.0,0.5000030792159085,5.154995441436768
deepseek/deepseek-v3.2,dictator,12,250000,1,"I share 100,000 dollars.",100000.0,0.4,8.739906311035156
deepseek/deepseek-v3.2,dictator,12,250000,2,I share 100000 dollars.,100000.0,0.4,13.44870400428772
deepseek/deepseek-v3.2,dictator,12,250000,3,I share 50000 dollars.,50000.0,0.2,2.6688082218170166
deepseek/deepseek-v3.2,dictator,14,1,1,I share 0.40 dollars.,0.4,0.4,3.561274290084839
deepseek/deepseek-v3.2,dictator,14,1,2,I share 0.50 dollars.,0.5,0.5,9.812161684036255
deepseek/deepseek-v3.2,dictator,14,1,3,I share 0.40 dollars.,0.4,0.4,2.833893060684204
deepseek/deepseek-v3.2,dictator,14,2,1,I share 0.80 dollars.,0.8,0.4,2.655611276626587
deepseek/deepseek-v3.2,dictator,14,2,2,I share 0 dollars,0.0,0.0,7.6800220012664795
deepseek/deepseek-v3.2,dictator,14,2,3,I share 1 dollar.,1.0,0.5,3.766146183013916
deepseek/deepseek-v3.2,dictator,14,8,1,I share 3 dollars.,3.0,0.375,7.362002611160278
deepseek/deepseek-v3.2,dictator,14,8,2,I share 4 dollars.,4.0,0.5,3.4513490200042725
deepseek/deepseek-v3.2,dictator,14,8,3,I share 4 dollars.,4.0,0.5,7.401950120925903
deepseek/deepseek-v3.2,dictator,14,5,1,I share 2 dollars.,2.0,0.4,5.039961099624634
deepseek/deepseek-v3.2,dictator,14,5,2,I share 2.50 dollars,2.5,0.5,6.326996088027954
deepseek/deepseek-v3.2,dictator,14,5,3,I share 2 dollars.,2.0,0.4,17.10214114189148
deepseek/deepseek-v3.2,dictator,14,3,1,I share $1 dollars.,1.0,0.3333333333333333,7.535012483596802
deepseek/deepseek-v3.2,dictator,14,3,2,I share 1.50 dollars,1.5,0.5,17.952054738998413
deepseek/deepseek-v3.2,dictator,14,3,3,I share 1.50 dollars.,1.5,0.5,7.653798818588257
deepseek/deepseek-v3.2,dictator,14,10,1,I share 5 dollars.,5.0,0.5,6.233429908752441
deepseek/deepseek-v3.2,dictator,14,10,2,I share 5 dollars.,5.0,0.5,9.552224159240723
deepseek/deepseek-v3.2,dictator,14,10,3,I share 3 dollars.,3.0,0.3,11.72175121307373
deepseek/deepseek-v3.2,dictator,14,27,1,I share 13 dollars.,13.0,0.48148148148148145,13.568317413330078
deepseek/deepseek-v3.2,dictator,14,27,2,I share $13 dollars,13.0,0.48148148148148145,3.855008363723755
deepseek/deepseek-v3.2,dictator,14,27,3,I share 13 dollars.,13.0,0.48148148148148145,6.441874980926514
deepseek/deepseek-v3.2,dictator,14,18,1,I share 9 dollars.,9.0,0.5,9.242454290390015
deepseek/deepseek-v3.2,dictator,14,18,2,I share 9 dollars.,9.0,0.5,5.8915629386901855
deepseek/deepseek-v3.2,dictator,14,18,3,I share 8 dollars.,8.0,0.4444444444444444,7.091583967208862
deepseek/deepseek-v3.2,dictator,14,95,1,I share 50 dollars.,50.0,0.5263157894736842,2.675283193588257
deepseek/deepseek-v3.2,dictator,14,95,2,I share 40 dollars.,40.0,0.42105263157894735,15.792983531951904
deepseek/deepseek-v3.2,dictator,14,95,3,I share 40 dollars.,40.0,0.42105263157894735,4.597934246063232
deepseek/deepseek-v3.2,dictator,14,63,1,I share 15 dollars.,15.0,0.23809523809523808,19.912500858306885
deepseek/deepseek-v3.2,dictator,14,63,2,I share 28 dollars.,28.0,0.4444444444444444,5.62800931930542
deepseek/deepseek-v3.2,dictator,14,63,3,I share 31 dollars.,31.0,0.49206349206349204,12.619878053665161
deepseek/deepseek-v3.2,dictator,14,41,1,I share 20 dollars,20.0,0.4878048780487805,16.042712211608887
deepseek/deepseek-v3.2,dictator,14,41,2,I share $20 dollars.,20.0,0.4878048780487805,7.9602460861206055
deepseek/deepseek-v3.2,dictator,14,41,3,I share $13 dollars.,13.0,0.3170731707317073,8.74424409866333
deepseek/deepseek-v3.2,dictator,14,144,1,I share 72 dollars.,72.0,0.5,6.3578619956970215
deepseek/deepseek-v3.2,dictator,14,144,2,I share 50 dollars.,50.0,0.3472222222222222,5.787642955780029
deepseek/deepseek-v3.2,dictator,14,144,3,I share 72 dollars.,72.0,0.5,6.010834693908691
deepseek/deepseek-v3.2,dictator,14,328,1,I share 164 dollars.,164.0,0.5,5.628031015396118
deepseek/deepseek-v3.2,dictator,14,328,2,I share 150 dollars.,150.0,0.4573170731707317,3.3311595916748047
deepseek/deepseek-v3.2,dictator,14,328,3,I share 114 dollars.,114.0,0.3475609756097561,3.2816410064697266
deepseek/deepseek-v3.2,dictator,14,217,1,I share 95 dollars.,95.0,0.4377880184331797,6.168801546096802
deepseek/deepseek-v3.2,dictator,14,217,2,I share 65 dollars.,65.0,0.2995391705069124,5.875889301300049
deepseek/deepseek-v3.2,dictator,14,217,3,I share 90 dollars.,90.0,0.4147465437788018,2.755857467651367
deepseek/deepseek-v3.2,dictator,14,496,1,I share 248 dollars.,248.0,0.5,3.1684842109680176
deepseek/deepseek-v3.2,dictator,14,496,2,I share 120 dollars.,120.0,0.24193548387096775,5.277525424957275
deepseek/deepseek-v3.2,dictator,14,496,3,I share 120 dollars.,120.0,0.24193548387096775,8.634403944015503
deepseek/deepseek-v3.2,dictator,12,63,1,I share 28 dollars.,28.0,0.4444444444444444,5.054644584655762
deepseek/deepseek-v3.2,dictator,12,63,2,I share 31 dollars.,31.0,0.49206349206349204,13.198334693908691
deepseek/deepseek-v3.2,dictator,12,63,3,I share 25 dollars.,25.0,0.3968253968253968,2.9769201278686523
deepseek/deepseek-v3.2,dictator,14,1717,1,I share 850 dollars.,850.0,0.49504950495049505,18.248332023620605
deepseek/deepseek-v3.2,dictator,14,1717,2,I share 600 dollars.,600.0,0.34944670937682004,2.2423136234283447
deepseek/deepseek-v3.2,dictator,14,1717,3,I share 858 dollars.,858.0,0.49970879440885263,2.8875250816345215
deepseek/deepseek-v3.2,dictator,14,751,1,I share 375 dollars.,375.0,0.4993342210386152,16.272220611572266
deepseek/deepseek-v3.2,dictator,14,751,2,I share 250 dollars.,250.0,0.33288948069241014,33.972938776016235
deepseek/deepseek-v3.2,dictator,14,751,3,I share 350 dollars.,350.0,0.46604527296937415,10.806741952896118
deepseek/deepseek-v3.2,dictator,14,1135,1,I share 565 dollars.,565.0,0.4977973568281938,9.352763175964355
deepseek/deepseek-v3.2,dictator,14,1135,2,I share 400 dollars.,400.0,0.3524229074889868,13.815174102783203
deepseek/deepseek-v3.2,dictator,14,1135,3,I share 340 dollars.,340.0,0.29955947136563876,8.219364404678345
deepseek/deepseek-v3.2,dictator,14,2596,1,I share 800 dollars.,800.0,0.3081664098613251,17.154272079467773
deepseek/deepseek-v3.2,dictator,14,2596,2,"I share 1,298 dollars.",1298.0,0.5,8.359001159667969
deepseek/deepseek-v3.2,dictator,14,2596,3,"I share $1,298 dollars.",1298.0,0.5,8.159086227416992
deepseek/deepseek-v3.2,dictator,14,3926,1,I share $981.50 dollars.,981.5,0.25,16.68074893951416
deepseek/deepseek-v3.2,dictator,14,3926,2,"I share $1,964 dollars.",1964.0,0.500254712175242,6.158718824386597
deepseek/deepseek-v3.2,dictator,14,3926,3,I share 1200 dollars.,1200.0,0.3056546102903719,9.62961196899414
deepseek/deepseek-v3.2,dictator,14,13578,1,I share 6780 dollars.,6780.0,0.4993371630578878,3.961771249771118
deepseek/deepseek-v3.2,dictator,14,13578,2,I share 6789 dollars.,6789.0,0.5,7.427122592926025
deepseek/deepseek-v3.2,dictator,14,13578,3,I share 4500 dollars.,4500.0,0.3314184710561202,8.217248439788818
deepseek/deepseek-v3.2,dictator,14,8979,1,I share 0 dollars,0.0,0.0,6.658892631530762
deepseek/deepseek-v3.2,dictator,14,8979,2,I share 4490 dollars.,4490.0,0.5000556854883618,2.4895806312561035
deepseek/deepseek-v3.2,dictator,14,8979,3,I share 4489 dollars.,4489.0,0.4999443145116383,12.99228572845459
deepseek/deepseek-v3.2,dictator,14,5938,1,"I share 1,000 dollars.",1000.0,0.16840687100033683,6.448345899581909
deepseek/deepseek-v3.2,dictator,14,5938,2,I share 1480 dollars.,1480.0,0.24924216908049848,8.001688480377197
deepseek/deepseek-v3.2,dictator,14,5938,3,"I share 1,484 dollars",1484.0,0.24991579656449983,16.537807941436768
deepseek/deepseek-v3.2,dictator,14,20531,1,"I share $10,266 dollars.",10266.0,0.5000243534167844,20.7534601688385
deepseek/deepseek-v3.2,dictator,14,20531,2,I share 10265 dollars,10265.0,0.49997564658321564,13.50517988204956
deepseek/deepseek-v3.2,dictator,14,20531,3,I share 8200 dollars.,8200.0,0.3993960352637475,4.786598443984985
deepseek/deepseek-v3.2,dictator,14,46962,1,"I share 15,000 dollars",15000.0,0.3194071802734125,14.381425857543945
deepseek/deepseek-v3.2,dictator,14,46962,2,I share 15000 dollars.,15000.0,0.3194071802734125,7.260364532470703
deepseek/deepseek-v3.2,dictator,14,46962,3,"I share 20,000 dollars.",20000.0,0.4258762403645501,9.10519552230835
deepseek/deepseek-v3.2,dictator,14,71000,1,I share 28400 dollars,28400.0,0.4,13.072514772415161
deepseek/deepseek-v3.2,dictator,14,71000,2,"I share 28,000 dollars.",28000.0,0.39436619718309857,7.526122331619263
deepseek/deepseek-v3.2,dictator,14,71000,3,I share 35500 dollars,35500.0,0.5,8.886770486831665
deepseek/deepseek-v3.2,dictator,14,31054,1,"I share 15,000 dollars.",15000.0,0.48302956140915826,14.881715774536133
deepseek/deepseek-v3.2,dictator,14,31054,2,"I share 15,527 dollars.",15527.0,0.5,4.033257007598877
deepseek/deepseek-v3.2,dictator,14,31054,3,"I share 10,000 dollars.",10000.0,0.3220197076061055,21.91621708869934
deepseek/deepseek-v3.2,dictator,14,107392,1,"I share 53,696 dollars.",53696.0,0.5,10.234421968460083
deepseek/deepseek-v3.2,dictator,14,107392,2,"I share 40,000 dollars.",40000.0,0.37246722288438616,7.190591335296631
deepseek/deepseek-v3.2,dictator,14,107392,3,I share 26848 dollars.,26848.0,0.25,4.766249179840088
deepseek/deepseek-v3.2,dictator,14,250000,1,"I share $90,000 dollars.",90000.0,0.36,3.6394717693328857
deepseek/deepseek-v3.2,dictator,14,250000,2,"I share 50,000 dollars.",50000.0,0.2,18.631062746047974
deepseek/deepseek-v3.2,dictator,14,250000,3,"I share $50,000 dollars.",50000.0,0.2,1.572526454925537
deepseek/deepseek-v3.2,dictator,16,2,1,I share 1 dollar,1.0,0.5,11.689927816390991
deepseek/deepseek-v3.2,dictator,16,2,2,I share 1 dollars,1.0,0.5,1.862337350845337
deepseek/deepseek-v3.2,dictator,16,2,3,I share 1 dollar.,1.0,0.5,3.7415480613708496
deepseek/deepseek-v3.2,dictator,16,3,1,I share 1 dollar.,1.0,0.3333333333333333,1.6840057373046875
deepseek/deepseek-v3.2,dictator,16,3,2,I share 1.50 dollars.,1.5,0.5,7.758838415145874
deepseek/deepseek-v3.2,dictator,16,3,3,I share 1.50 dollars.,1.5,0.5,10.718849658966064
deepseek/deepseek-v3.2,dictator,16,5,1,I share 2 dollars.,2.0,0.4,5.326141357421875
deepseek/deepseek-v3.2,dictator,16,5,2,I share 1 dollar.,1.0,0.2,7.735488176345825
deepseek/deepseek-v3.2,dictator,16,5,3,I share 2 dollars.,2.0,0.4,12.926453828811646
deepseek/deepseek-v3.2,dictator,16,1,1,I share 0.50 dollars.,0.5,0.5,18.38806414604187
deepseek/deepseek-v3.2,dictator,16,1,2,I share 0.50 dollars.,0.5,0.5,7.0756049156188965
deepseek/deepseek-v3.2,dictator,16,1,3,I share 0.40 dollars.,0.4,0.4,6.647511959075928
deepseek/deepseek-v3.2,dictator,16,10,1,I share 4 dollars.,4.0,0.4,4.754863262176514
deepseek/deepseek-v3.2,dictator,16,10,2,I share 4 dollars.,4.0,0.4,4.392760515213013
deepseek/deepseek-v3.2,dictator,16,10,3,I share 5 dollars.,5.0,0.5,8.575087547302246
deepseek/deepseek-v3.2,dictator,16,8,1,I share 3 dollars.,3.0,0.375,10.129419088363647
deepseek/deepseek-v3.2,dictator,16,8,2,I share 4 dollars.,4.0,0.5,17.40938949584961
deepseek/deepseek-v3.2,dictator,16,8,3,I share 3 dollars.,3.0,0.375,3.8748364448547363
deepseek/deepseek-v3.2,dictator,14,162379,1,"I share $54,000 dollars.",54000.0,0.3325553181137955,5.80359148979187
deepseek/deepseek-v3.2,dictator,14,162379,2,"I share 81,190 dollars.",81190.0,0.5000030792159085,9.564310073852539
deepseek/deepseek-v3.2,dictator,14,162379,3,"I share $81,189 dollars.",81189.0,0.4999969207840915,7.494510889053345
deepseek/deepseek-v3.2,dictator,16,18,1,I share 9 dollars.,9.0,0.5,2.8563103675842285
deepseek/deepseek-v3.2,dictator,16,18,2,I share 6 dollars.,6.0,0.3333333333333333,4.879633665084839
deepseek/deepseek-v3.2,dictator,16,18,3,I share 9 dollars.,9.0,0.5,7.659029722213745
deepseek/deepseek-v3.2,dictator,16,27,1,I share 6 dollars.,6.0,0.2222222222222222,4.061245918273926
deepseek/deepseek-v3.2,dictator,16,27,2,I share 13 dollars.,13.0,0.48148148148148145,10.680430173873901
deepseek/deepseek-v3.2,dictator,16,27,3,I share 13 dollars.,13.0,0.48148148148148145,7.21993613243103
deepseek/deepseek-v3.2,dictator,16,41,1,I share 20 dollars.,20.0,0.4878048780487805,5.366641283035278
deepseek/deepseek-v3.2,dictator,16,41,2,I share 18 dollars.,18.0,0.43902439024390244,11.630640983581543
deepseek/deepseek-v3.2,dictator,16,41,3,I share 12 dollars.,12.0,0.2926829268292683,4.9810872077941895
deepseek/deepseek-v3.2,dictator,16,63,1,I share 32 dollars,32.0,0.5079365079365079,9.897865056991577
deepseek/deepseek-v3.2,dictator,16,63,2,I share 31 dollars.,31.0,0.49206349206349204,7.222965240478516
